"Hugo_Symbol","M1","M2","pval","or","ci.up","ci.low","adjPval"
"OR5H6",24,8,0.133800437644761,1.90768843958895,5.02904009462262,0.805979079599164,0.444719387243119
"PTPRR",24,8,0.133800437644761,1.90768843958895,5.02904009462262,0.805979079599164,0.444719387243119
"SYCP2L",24,8,0.133800437644761,1.90768843958895,5.02904009462262,0.805979079599164,0.444719387243119
"VAV1",24,8,0.133800437644761,1.90768843958895,5.02904009462262,0.805979079599164,0.444719387243119
"POM121L12",38,15,0.135085341721416,1.63052946944235,3.29774251049524,0.844036692467366,0.444719387243119
"STAB1",38,15,0.135085341721416,1.63052946944235,3.29774251049524,0.844036692467366,0.444719387243119
"ZNF560",38,15,0.135085341721416,1.63052946944235,3.29774251049524,0.844036692467366,0.444719387243119
"CDH23",39,15,0.135357566224677,1.67998283644781,3.39130123330233,0.872009490306037,0.444719387243119
"SCN7A",39,15,0.135357566224677,1.67998283644781,3.39130123330233,0.872009490306037,0.444719387243119
"BSN",48,20,0.137296391812981,1.55907211797013,2.88357455344155,0.869534957367902,0.444719387243119
"PLCH1",48,20,0.137296391812981,1.55907211797013,2.88357455344155,0.869534957367902,0.444719387243119
"ATCAY",8,10,0.139087118379789,0.475695654251326,1.36825935127354,0.159756916444258,0.444719387243119
"GLDN",8,10,0.139087118379789,0.475695654251326,1.36825935127354,0.159756916444258,0.444719387243119
"ZNF573",8,10,0.139087118379789,0.475695654251326,1.36825935127354,0.159756916444258,0.444719387243119
"FYB2",40,16,0.142917806835464,1.61197927413706,3.19099974430908,0.849376985227598,0.444719387243119
"CACNA1G",32,12,0.14335266570733,1.7072995177909,3.74791469501181,0.827611810010595,0.444719387243119
"NLRP2",32,12,0.14335266570733,1.7072995177909,3.74791469501181,0.827611810010595,0.444719387243119
"PCDHA6",32,12,0.14335266570733,1.7072995177909,3.74791469501181,0.827611810010595,0.444719387243119
"COL5A3",49,21,0.144390925574112,1.51248407224842,2.76349510601419,0.851836540998171,0.444719387243119
"ADAMTS4",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ADGRG6",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"AKNAD1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ANKMY1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"AOC2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"APBB1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"AR",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ARHGAP9",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ATP2B1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"C1orf116",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"C1orf158",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CABS1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CASD1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CCIN",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CNDP1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CNMD",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"COG7",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CPSF6",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CRLF2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CRMP1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CRYBB1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CSAG3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"CSDE1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"DHRS9",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"DNAJC16",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ELL2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"EML3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"FARSA",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"FNBP4",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"FOXRED2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"GFRA3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"GPAT3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"GPR171",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"HAS1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"HOOK1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"HSF5",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"IFIH1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"IGKV1-17",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"KBTBD3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"KCNC3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"KCNK17",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"KIAA1328",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"KLK3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"KRT7",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"LAMP3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"LARS1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"LATS2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"LMOD1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"LRRC27",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"LRRC8D",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"MAP3K10",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"MAP4",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"MATR3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"MROH1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"MS4A10",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"MTMR11",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"NIM1K",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"NKAIN2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"NOX3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"NPTXR",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"NXPE1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"OR4D9",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"OR9G4",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"OTULINL",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"P2RY14",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PARP6",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PCSK2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PDGFD",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PHLPP1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PLVAP",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PROKR1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PRR12",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"PUS7",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"RANBP10",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"RELB",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"RIMKLA",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"RND1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SCARA5",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SCGN",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SERPINB9",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SF3B3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SHE",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SIK3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SLC13A5",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SLC7A9",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SMC5",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SMR3A",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SMTNL1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SRPK1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SSH2",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"SSTR3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"TAAR6",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"TOP2B",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"TOX3",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"TPSG1",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"TRIM31",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"TSHB",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"UBTF",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"USP6NL",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"VPS41",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"XPO5",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ZNF26",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ZNF484",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ZNF554",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ZNF605",10,2,0.144445889256911,3.12543071437383,29.6721378418945,0.654947796760418,0.444719387243119
"ABCG4",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ABLIM3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"AC098582.1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ADAD2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ADCY9",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ANAPC2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"APC2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"APOL3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"APOL5",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"AQP9",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ARHGEF35",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"BAZ1B",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"BRD7",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CARS1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CDK14",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CGN",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CHRNB4",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CHRND",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CPNE6",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CROCC",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CSPP1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CTTNBP2NL",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CYP1A2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"CYP21A2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"DGCR2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"DNMT3A",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"DPY19L2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"EFCAB12",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ESF1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ETV6",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"EXOC1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"FAM169A",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"FRMD3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GABPB2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GBP7",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GLB1L3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GOLGA3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GOLGA4",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GPR137",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GRAMD1C",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GRIN2C",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"GTSE1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"HNRNPM",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"HS3ST1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"IQCE",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"KCNS3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"KMO",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"LCTL",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"LMOD3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"MAP4K1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"MAPK8IP1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"MCM2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"MGLL",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"MRGPRX2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"MYCN",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"NACA2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"NINL",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"NNMT",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"NOX4",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"NSD2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"NTM",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"OAS1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"OR52K1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"OR56A4",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"OR5F1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"OR8J3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ORC1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"OTX2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PER2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PGD",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PLA2G6",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PLAGL1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PLEKHG4",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PLEKHM3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PLXDC1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PRDM10",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"RERG",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"SELENBP1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"SLC8A2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"SOX10",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TAF2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TAF3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TECPR1",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TESMIN",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TRAPPC8",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TTLL7",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"TUB",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"WNT2",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"WNT3",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZBTB46",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZNF12",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZNF226",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZNF280A",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZNF442",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZNF652",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"ZNF793",11,2,0.144640374297032,3.44982026653151,32.391317479088,0.739978138364163,0.444719387243119
"PAPPA2",75,35,0.144843826750539,1.41761177094215,2.30582947618491,0.883430541564951,0.444719387243119
"ADGRD1",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"AK9",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"BNIP5",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"CFAP221",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"DLGAP4",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"GRM5",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"HEATR1",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"HIF3A",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"IL36B",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"IRAG1",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"LINGO2",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"PAMR1",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"PDE11A",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"PDHA2",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"PRPF8",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"RGS6",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"ROR1",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"SLC38A1",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"TLR7",20,6,0.144876074436182,2.11257838750817,6.56024182454276,0.797815758157347,0.444719387243119
"C12orf40",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"CFAP58",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"COL24A1",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"MACC1",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"MAST4",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"MEFV",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"OR51A4",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"PCDHGA2",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"SCNN1G",26,9,0.148001182433997,1.84012405911529,4.57632029030847,0.811100383207555,0.444719387243119
"FLG",96,47,0.148273825113839,1.37125706743408,2.12681812956918,0.891358166028082,0.444719387243119
"ABCA2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ABCC4",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ABL1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ADAMTSL2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ALPK1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ANKRD45",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ATAD2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ATG2B",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"AUTS2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"CDON",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"CFHR1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"CHRD",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"CLEC4M",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"COLEC12",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"DAB2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"ECE1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"EPS15L1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"FAM71A",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"GCM2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"KIAA0100",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"KIF6",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"MROH9",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"MTMR7",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"NCAM2",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"OR10H1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
"OR52H1",15,4,0.150425242635308,2.36033095435079,9.93085169418711,0.735944277421641,0.444719387243119
